variable,ISO,scenario,year,value
Needing both heating and cooling,CZE,SDS,2070,100
Needing both heating and cooling,GRD,SDS,2070,0
Needing both heating and cooling,TON,SDS,2070,0
Needing both heating and cooling,MUS,SDS,2070,0
Needing both heating and cooling,MAF,SDS,2070,0
Needing both heating and cooling,ABCD,SDS,2070,0
Needing both heating and cooling,HRV,SDS,2070,100
Needing both heating and cooling,SVN,SDS,2070,100
Needing both heating and cooling,IDN,SDS,2070,0
Needing both heating and cooling,ETH,SDS,2070,2
Needing both heating and cooling,DEU,SDS,2070,98
Needing both heating and cooling,NIU,SDS,2070,0
Needing both heating and cooling,PAK,SDS,2070,7
Needing both heating and cooling,PLW,SDS,2070,0
Needing both heating and cooling,FRO,SDS,2070,0
Needing both heating and cooling,LCA,SDS,2070,0
Needing both heating and cooling,SDN,SDS,2070,0
Needing both heating and cooling,SWE,SDS,2070,0
Needing both heating and cooling,LTU,SDS,2070,96
Needing both heating and cooling,LKA,SDS,2070,0
Needing both heating and cooling,KGZ,SDS,2070,62
Needing both heating and cooling,URY,SDS,2070,2
Needing both heating and cooling,ZAF,SDS,2070,5
Needing both heating and cooling,LVA,SDS,2070,50
Needing both heating and cooling,TKL,SDS,2070,0
Needing both heating and cooling,NAM,SDS,2070,0
Needing both heating and cooling,LBY,SDS,2070,2
Needing both heating and cooling,AUS,SDS,2070,42
Needing both heating and cooling,SLE,SDS,2070,0
Needing both heating and cooling,GNB,SDS,2070,0
Needing both heating and cooling,ITA,SDS,2070,93
Needing both heating and cooling,SAU,SDS,2070,0
Needing both heating and cooling,TCA,SDS,2070,0
Needing both heating and cooling,DJI,SDS,2070,0
Needing both heating and cooling,HND,SDS,2070,0
Needing both heating and cooling,BVT,SDS,2070,0
Needing both heating and cooling,BFA,SDS,2070,0
Needing both heating and cooling,SEN,SDS,2070,0
Needing both heating and cooling,VCT,SDS,2070,0
Needing both heating and cooling,CHE,SDS,2070,78
Needing both heating and cooling,NRU,SDS,2070,0
Needing both heating and cooling,TUV,SDS,2070,0
Needing both heating and cooling,BLZ,SDS,2070,0
Needing both heating and cooling,SLV,SDS,2070,0
Needing both heating and cooling,SMR,SDS,2070,0
Needing both heating and cooling,KWT,SDS,2070,0
Needing both heating and cooling,IRQ,SDS,2070,15
Needing both heating and cooling,AUT,SDS,2070,84
Needing both heating and cooling,ATG,SDS,2070,0
Needing both heating and cooling,VNM,SDS,2070,0
Needing both heating and cooling,TZA,SDS,2070,0
Needing both heating and cooling,DNK,SDS,2070,17
Needing both heating and cooling,CPV,SDS,2070,0
Needing both heating and cooling,GNQ,SDS,2070,0
Needing both heating and cooling,COG,SDS,2070,0
Needing both heating and cooling,LSO,SDS,2070,91
Needing both heating and cooling,NPL,SDS,2070,9
Needing both heating and cooling,ERI,SDS,2070,0
Needing both heating and cooling,AND,SDS,2070,0
Needing both heating and cooling,LIE,SDS,2070,0
Needing both heating and cooling,PYF,SDS,2070,0
Needing both heating and cooling,MDA,SDS,2070,100
Needing both heating and cooling,TUR,SDS,2070,94
Needing both heating and cooling,CRI,SDS,2070,0
Needing both heating and cooling,CYP,SDS,2070,0
Needing both heating and cooling,ABCD-PSE,SDS,2070,0
Needing both heating and cooling,EST,SDS,2070,0
Needing both heating and cooling,TLS,SDS,2070,0
Needing both heating and cooling,SLB,SDS,2070,0
Needing both heating and cooling,HTI,SDS,2070,0
Needing both heating and cooling,MEX,SDS,2070,12
Needing both heating and cooling,USA,SDS,2070,79
Needing both heating and cooling,SXM,SDS,2070,0
Needing both heating and cooling,ISR,SDS,2070,3
Needing both heating and cooling,SOM,SDS,2070,0
Needing both heating and cooling,BRB,SDS,2070,0
Needing both heating and cooling,BEL,SDS,2070,100
Needing both heating and cooling,UKR,SDS,2070,99
Needing both heating and cooling,FSM,SDS,2070,0
Needing both heating and cooling,MYT,SDS,2070,0
Needing both heating and cooling,COM,SDS,2070,0
Needing both heating and cooling,VEN,SDS,2070,0
Needing both heating and cooling,TUN,SDS,2070,18
Needing both heating and cooling,HUN,SDS,2070,100
Needing both heating and cooling,SYR,SDS,2070,78
Needing both heating and cooling,ESP,SDS,2070,77
Needing both heating and cooling,THA,SDS,2070,0
Needing both heating and cooling,BEN,SDS,2070,0
Needing both heating and cooling,CHN,SDS,2070,80
Needing both heating and cooling,CYM,SDS,2070,0
Needing both heating and cooling,KAZ,SDS,2070,88
Needing both heating and cooling,PRI,SDS,2070,0
Needing both heating and cooling,BWA,SDS,2070,0
Needing both heating and cooling,PRT,SDS,2070,62
Needing both heating and cooling,KOR,SDS,2070,100
Needing both heating and cooling,GRL,SDS,2070,0
Needing both heating and cooling,abcde,SDS,2070,0
Needing both heating and cooling,GGY,SDS,2070,0
Needing both heating and cooling,BGD,SDS,2070,0
Needing both heating and cooling,SGP,SDS,2070,0
Needing both heating and cooling,BLM,SDS,2070,0
Needing both heating and cooling,JEY,SDS,2070,0
Needing both heating and cooling,TCD,SDS,2070,0
Needing both heating and cooling,NFK,SDS,2070,0
Needing both heating and cooling,ABCDE,SDS,2070,0
Needing both heating and cooling,IND,SDS,2070,1
Needing both heating and cooling,HMD,SDS,2070,0
Needing both heating and cooling,GMB,SDS,2070,0
Needing both heating and cooling,PAN,SDS,2070,0
Needing both heating and cooling,EGY,SDS,2070,0
Needing both heating and cooling,ABW,SDS,2070,0
Needing both heating and cooling,NIC,SDS,2070,0
Needing both heating and cooling,AGO,SDS,2070,0
Needing both heating and cooling,BDI,SDS,2070,0
Needing both heating and cooling,COD,SDS,2070,0
Needing both heating and cooling,VGB,SDS,2070,0
Needing both heating and cooling,BRA,SDS,2070,0
Needing both heating and cooling,COK,SDS,2070,0
Needing both heating and cooling,DZA,SDS,2070,62
Needing both heating and cooling,QAT,SDS,2070,0
Needing both heating and cooling,MKD,SDS,2070,100
Needing both heating and cooling,BGR,SDS,2070,99
Needing both heating and cooling,KIR,SDS,2070,0
Needing both heating and cooling,CAN,SDS,2070,59
Needing both heating and cooling,MYS,SDS,2070,0
Needing both heating and cooling,LBR,SDS,2070,0
Needing both heating and cooling,SGS,SDS,2070,0
Needing both heating and cooling,TJK,SDS,2070,84
Needing both heating and cooling,AFG,SDS,2070,88
Needing both heating and cooling,CMR,SDS,2070,0
Needing both heating and cooling,WSM,SDS,2070,0
Needing both heating and cooling,REU,SDS,2070,0
Needing both heating and cooling,ARE,SDS,2070,0
Needing both heating and cooling,MDV,SDS,2070,0
Needing both heating and cooling,GIN,SDS,2070,0
Needing both heating and cooling,MWI,SDS,2070,0
Needing both heating and cooling,PRY,SDS,2070,0
Needing both heating and cooling,BHS,SDS,2070,0
Needing both heating and cooling,GBR,SDS,2070,31
Needing both heating and cooling,BMU,SDS,2070,0
Needing both heating and cooling,MNP,SDS,2070,0
Needing both heating and cooling,GUM,SDS,2070,0
Needing both heating and cooling,UZB,SDS,2070,99
Needing both heating and cooling,OMN,SDS,2070,0
Needing both heating and cooling,GUF,SDS,2070,0
Needing both heating and cooling,ATF,SDS,2070,0
Needing both heating and cooling,SHN,SDS,2070,0
Needing both heating and cooling,ARG,SDS,2070,25
Needing both heating and cooling,BIH,SDS,2070,100
Needing both heating and cooling,MOZ,SDS,2070,0
Needing both heating and cooling,CHL,SDS,2070,74
Needing both heating and cooling,MAR,SDS,2070,21
Needing both heating and cooling,GTM,SDS,2070,0
Needing both heating and cooling,IOT,SDS,2070,0
Needing both heating and cooling,PHL,SDS,2070,0
Needing both heating and cooling,PRK,SDS,2070,95
Needing both heating and cooling,ZWE,SDS,2070,0
Needing both heating and cooling,NGA,SDS,2070,0
Needing both heating and cooling,MCO,SDS,2070,0
Needing both heating and cooling,MNG,SDS,2070,31
Needing both heating and cooling,KEN,SDS,2070,0
Needing both heating and cooling,CUW,SDS,2070,0
Needing both heating and cooling,GLP,SDS,2070,0
Needing both heating and cooling,NOR,SDS,2070,0
Needing both heating and cooling,MNE,SDS,2070,70
Needing both heating and cooling,STP,SDS,2070,0
Needing both heating and cooling,BOL,SDS,2070,12
Needing both heating and cooling,BRN,SDS,2070,0
Needing both heating and cooling,BHR,SDS,2070,0
Needing both heating and cooling,CXR,SDS,2070,0
Needing both heating and cooling,TKM,SDS,2070,100
Needing both heating and cooling,MMR,SDS,2070,0
Needing both heating and cooling,NZL,SDS,2070,54
Needing both heating and cooling,UGA,SDS,2070,0
Needing both heating and cooling,ECU,SDS,2070,17
Needing both heating and cooling,PCN,SDS,2070,0
Needing both heating and cooling,SUR,SDS,2070,0
Needing both heating and cooling,MHL,SDS,2070,0
Needing both heating and cooling,SYC,SDS,2070,0
Needing both heating and cooling,YEM,SDS,2070,0
Needing both heating and cooling,COL,SDS,2070,17
Needing both heating and cooling,ROU,SDS,2070,98
Needing both heating and cooling,SSD,SDS,2070,0
Needing both heating and cooling,PER,SDS,2070,6
Needing both heating and cooling,MTQ,SDS,2070,0
Needing both heating and cooling,IRL,SDS,2070,0
Needing both heating and cooling,RWA,SDS,2070,0
Needing both heating and cooling,AIA,SDS,2070,0
Needing both heating and cooling,GEO,SDS,2070,94
Needing both heating and cooling,NLD,SDS,2070,100
Needing both heating and cooling,IMN,SDS,2070,0
Needing both heating and cooling,ALB,SDS,2070,99
Needing both heating and cooling,ASM,SDS,2070,0
Needing both heating and cooling,SJM,SDS,2070,0
Needing both heating and cooling,FJI,SDS,2070,0
Needing both heating and cooling,VUT,SDS,2070,0
Needing both heating and cooling,ISL,SDS,2070,0
Needing both heating and cooling,SWZ,SDS,2070,0
Needing both heating and cooling,MLT,SDS,2070,0
Needing both heating and cooling,TTO,SDS,2070,0
Needing both heating and cooling,CAF,SDS,2070,0
Needing both heating and cooling,SPM,SDS,2070,0
Needing both heating and cooling,CIV,SDS,2070,0
Needing both heating and cooling,MRT,SDS,2070,0
Needing both heating and cooling,LAO,SDS,2070,0
Needing both heating and cooling,BLR,SDS,2070,92
Needing both heating and cooling,ESH,SDS,2070,0
Needing both heating and cooling,POL,SDS,2070,100
Needing both heating and cooling,LUX,SDS,2070,98
Needing both heating and cooling,IRN,SDS,2070,85
Needing both heating and cooling,SRB,SDS,2070,100
Needing both heating and cooling,PNG,SDS,2070,0
Needing both heating and cooling,DOM,SDS,2070,0
Needing both heating and cooling,WLF,STEPS,2070,0
Needing both heating and cooling,FIN,STEPS,2070,0
Needing both heating and cooling,FRA,STEPS,2070,99
Needing both heating and cooling,MSR,STEPS,2070,0
Needing both heating and cooling,MLI,STEPS,2070,0
Needing both heating and cooling,CUB,STEPS,2070,0
Needing both heating and cooling,TGO,STEPS,2070,0
Needing both heating and cooling,UMI,STEPS,2070,0
Needing both heating and cooling,BTN,STEPS,2070,21
Needing both heating and cooling,XKX,STEPS,2070,100
Needing both heating and cooling,NCL,STEPS,2070,0
Needing both heating and cooling,BES,STEPS,2070,0
Needing both heating and cooling,JOR,STEPS,2070,31
Needing both heating and cooling,VIR,STEPS,2070,0
Needing both heating and cooling,ZMB,STEPS,2070,0
Needing both heating and cooling,GUY,STEPS,2070,0
Needing both heating and cooling,KNA,STEPS,2070,0
Needing both heating and cooling,SVK,STEPS,2070,98
Needing both heating and cooling,GAB,STEPS,2070,0
Needing both heating and cooling,GRC,STEPS,2070,51
Needing both heating and cooling,GHA,STEPS,2070,0
Needing both heating and cooling,JPN,STEPS,2070,98
Needing both heating and cooling,MDG,STEPS,2070,0
Needing both heating and cooling,NER,STEPS,2070,0
Needing both heating and cooling,DMA,STEPS,2070,0
Needing both heating and cooling,JAM,STEPS,2070,0
Needing both heating and cooling,KHM,STEPS,2070,0
Needing both heating and cooling,LBN,STEPS,2070,0
Needing both heating and cooling,CZE,STEPS,2070,100
Needing both heating and cooling,GRD,STEPS,2070,0
Needing both heating and cooling,TON,STEPS,2070,0
Needing both heating and cooling,MUS,STEPS,2070,0
Needing both heating and cooling,MAF,STEPS,2070,0
Needing both heating and cooling,ABCD,STEPS,2070,0
Needing both heating and cooling,HRV,STEPS,2070,100
Needing both heating and cooling,SVN,STEPS,2070,100
Needing both heating and cooling,IDN,STEPS,2070,0
Needing both heating and cooling,ETH,STEPS,2070,1
Needing both heating and cooling,DEU,STEPS,2070,99
Needing both heating and cooling,NIU,STEPS,2070,0
Needing both heating and cooling,PAK,STEPS,2070,6
Needing both heating and cooling,PLW,STEPS,2070,0
Needing both heating and cooling,FRO,STEPS,2070,0
Needing both heating and cooling,LCA,STEPS,2070,0
Needing both heating and cooling,SDN,STEPS,2070,0
Needing both heating and cooling,SWE,STEPS,2070,13
Needing both heating and cooling,LTU,STEPS,2070,100
Needing both heating and cooling,LKA,STEPS,2070,0
Needing both heating and cooling,KGZ,STEPS,2070,66
Needing both heating and cooling,URY,STEPS,2070,0
Needing both heating and cooling,ZAF,STEPS,2070,3
Needing both heating and cooling,LVA,STEPS,2070,94
Needing both heating and cooling,TKL,STEPS,2070,0
Needing both heating and cooling,NAM,STEPS,2070,0
Needing both heating and cooling,LBY,STEPS,2070,0
Needing both heating and cooling,AUS,STEPS,2070,40
Needing both heating and cooling,SLE,STEPS,2070,0
Needing both heating and cooling,GNB,STEPS,2070,0
Needing both heating and cooling,ITA,STEPS,2070,88
Needing both heating and cooling,SAU,STEPS,2070,0
Needing both heating and cooling,TCA,STEPS,2070,0
Needing both heating and cooling,DJI,STEPS,2070,0
Needing both heating and cooling,HND,STEPS,2070,0
Needing both heating and cooling,BVT,STEPS,2070,0
Needing both heating and cooling,BFA,STEPS,2070,0
Needing both heating and cooling,SEN,STEPS,2070,0
Needing both heating and cooling,VCT,STEPS,2070,0
Needing both heating and cooling,CHE,STEPS,2070,86
Needing both heating and cooling,NRU,STEPS,2070,0
Needing both heating and cooling,TUV,STEPS,2070,0
Needing both heating and cooling,BLZ,STEPS,2070,0
Needing both heating and cooling,SLV,STEPS,2070,0
Needing both heating and cooling,SMR,STEPS,2070,0
Needing both heating and cooling,KWT,STEPS,2070,0
Needing both heating and cooling,IRQ,STEPS,2070,11
Needing both heating and cooling,AUT,STEPS,2070,86
Needing both heating and cooling,ATG,STEPS,2070,0
Needing both heating and cooling,VNM,STEPS,2070,0
Needing both heating and cooling,TZA,STEPS,2070,0
Needing both heating and cooling,DNK,STEPS,2070,63
Needing both heating and cooling,CPV,STEPS,2070,0
Needing both heating and cooling,GNQ,STEPS,2070,0
Needing both heating and cooling,COG,STEPS,2070,0
Needing both heating and cooling,LSO,STEPS,2070,93
Needing both heating and cooling,NPL,STEPS,2070,8
Needing both heating and cooling,ERI,STEPS,2070,0
Needing both heating and cooling,AND,STEPS,2070,0
Needing both heating and cooling,LIE,STEPS,2070,0
Needing both heating and cooling,PYF,STEPS,2070,0
Needing both heating and cooling,MDA,STEPS,2070,100
Needing both heating and cooling,TUR,STEPS,2070,93
Needing both heating and cooling,CRI,STEPS,2070,0
Needing both heating and cooling,CYP,STEPS,2070,0
Needing both heating and cooling,ABCD-PSE,STEPS,2070,0
Needing both heating and cooling,EST,STEPS,2070,8
Needing both heating and cooling,TLS,STEPS,2070,0
Needing both heating and cooling,SLB,STEPS,2070,0
Needing both heating and cooling,HTI,STEPS,2070,0
Needing both heating and cooling,MEX,STEPS,2070,4
Needing both heating and cooling,USA,STEPS,2070,75
Needing both heating and cooling,SXM,STEPS,2070,0
Needing both heating and cooling,ISR,STEPS,2070,0
Needing both heating and cooling,SOM,STEPS,2070,0
Needing both heating and cooling,BRB,STEPS,2070,0
Needing both heating and cooling,BEL,STEPS,2070,100
Needing both heating and cooling,UKR,STEPS,2070,100
Needing both heating and cooling,FSM,STEPS,2070,0
Needing both heating and cooling,MYT,STEPS,2070,0
Needing both heating and cooling,COM,STEPS,2070,0
Needing both heating and cooling,VEN,STEPS,2070,0
Needing both heating and cooling,TUN,STEPS,2070,14
Needing both heating and cooling,HUN,STEPS,2070,100
Needing both heating and cooling,SYR,STEPS,2070,38
Needing both heating and cooling,ESP,STEPS,2070,74
Needing both heating and cooling,THA,STEPS,2070,0
Needing both heating and cooling,BEN,STEPS,2070,0
Needing both heating and cooling,CHN,STEPS,2070,75
Needing both heating and cooling,CYM,STEPS,2070,0
Needing both heating and cooling,KAZ,STEPS,2070,92
Needing both heating and cooling,PRI,STEPS,2070,0
Needing both heating and cooling,BWA,STEPS,2070,0
Needing both heating and cooling,PRT,STEPS,2070,61
Needing both heating and cooling,KOR,STEPS,2070,100
Needing both heating and cooling,GRL,STEPS,2070,0
Needing both heating and cooling,abcde,STEPS,2070,0
Needing both heating and cooling,GGY,STEPS,2070,0
Needing both heating and cooling,BGD,STEPS,2070,0
Needing both heating and cooling,SGP,STEPS,2070,0
Needing both heating and cooling,BLM,STEPS,2070,0
Needing both heating and cooling,JEY,STEPS,2070,0
Needing both heating and cooling,TCD,STEPS,2070,0
Needing both heating and cooling,NFK,STEPS,2070,0
Needing both heating and cooling,ABCDE,STEPS,2070,0
Needing both heating and cooling,IND,STEPS,2070,1
Needing both heating and cooling,HMD,STEPS,2070,0
Needing both heating and cooling,GMB,STEPS,2070,0
Needing both heating and cooling,PAN,STEPS,2070,0
Needing both heating and cooling,EGY,STEPS,2070,0
Needing both heating and cooling,ABW,STEPS,2070,0
Needing both heating and cooling,NIC,STEPS,2070,0
Needing both heating and cooling,AGO,STEPS,2070,0
Needing both heating and cooling,BDI,STEPS,2070,0
Needing both heating and cooling,COD,STEPS,2070,0
Needing both heating and cooling,VGB,STEPS,2070,0
Needing both heating and cooling,BRA,STEPS,2070,0
Needing both heating and cooling,COK,STEPS,2070,0
Needing both heating and cooling,DZA,STEPS,2070,53
Needing both heating and cooling,QAT,STEPS,2070,0
Needing both heating and cooling,MKD,STEPS,2070,100
Needing both heating and cooling,BGR,STEPS,2070,100
Needing both heating and cooling,KIR,STEPS,2070,0
Needing both heating and cooling,CAN,STEPS,2070,70
Needing both heating and cooling,MYS,STEPS,2070,0
Needing both heating and cooling,LBR,STEPS,2070,0
Needing both heating and cooling,SGS,STEPS,2070,0
Needing both heating and cooling,TJK,STEPS,2070,85
Needing both heating and cooling,AFG,STEPS,2070,88
Needing both heating and cooling,CMR,STEPS,2070,0
Needing both heating and cooling,WSM,STEPS,2070,0
Needing both heating and cooling,REU,STEPS,2070,0
Needing both heating and cooling,ARE,STEPS,2070,0
Needing both heating and cooling,MDV,STEPS,2070,0
Needing both heating and cooling,GIN,STEPS,2070,0
Needing both heating and cooling,MWI,STEPS,2070,0
Needing both heating and cooling,PRY,STEPS,2070,0
Needing both heating and cooling,BHS,STEPS,2070,0
Needing both heating and cooling,GBR,STEPS,2070,49
Needing both heating and cooling,BMU,STEPS,2070,0
Needing both heating and cooling,MNP,STEPS,2070,0
Needing both heating and cooling,GUM,STEPS,2070,0
Needing both heating and cooling,UZB,STEPS,2070,99
Needing both heating and cooling,OMN,STEPS,2070,0
Needing both heating and cooling,GUF,STEPS,2070,0
Needing both heating and cooling,ATF,STEPS,2070,0
Needing both heating and cooling,SHN,STEPS,2070,0
Needing both heating and cooling,ARG,STEPS,2070,15
Needing both heating and cooling,BIH,STEPS,2070,100
Needing both heating and cooling,MOZ,STEPS,2070,0
Needing both heating and cooling,CHL,STEPS,2070,76
Needing both heating and cooling,MAR,STEPS,2070,17
Needing both heating and cooling,GTM,STEPS,2070,0
Needing both heating and cooling,IOT,STEPS,2070,0
Needing both heating and cooling,PHL,STEPS,2070,0
Needing both heating and cooling,PRK,STEPS,2070,97
Needing both heating and cooling,ZWE,STEPS,2070,0
Needing both heating and cooling,NGA,STEPS,2070,0
Needing both heating and cooling,MCO,STEPS,2070,0
Needing both heating and cooling,MNG,STEPS,2070,42
Needing both heating and cooling,KEN,STEPS,2070,0
Needing both heating and cooling,CUW,STEPS,2070,0
Needing both heating and cooling,GLP,STEPS,2070,0
Needing both heating and cooling,NOR,STEPS,2070,0
Needing both heating and cooling,MNE,STEPS,2070,98
Needing both heating and cooling,STP,STEPS,2070,0
Needing both heating and cooling,BOL,STEPS,2070,21
Needing both heating and cooling,BRN,STEPS,2070,0
Needing both heating and cooling,BHR,STEPS,2070,0
Needing both heating and cooling,CXR,STEPS,2070,0
Needing both heating and cooling,TKM,STEPS,2070,99
Needing both heating and cooling,MMR,STEPS,2070,0
Needing both heating and cooling,NZL,STEPS,2070,51
Needing both heating and cooling,UGA,STEPS,2070,0
Needing both heating and cooling,ECU,STEPS,2070,17
Needing both heating and cooling,PCN,STEPS,2070,0
Needing both heating and cooling,SUR,STEPS,2070,0
Needing both heating and cooling,MHL,STEPS,2070,0
Needing both heating and cooling,SYC,STEPS,2070,0
Needing both heating and cooling,YEM,STEPS,2070,0
Needing both heating and cooling,COL,STEPS,2070,9
Needing both heating and cooling,ROU,STEPS,2070,99
Needing both heating and cooling,SSD,STEPS,2070,0
Needing both heating and cooling,PER,STEPS,2070,4
Needing both heating and cooling,MTQ,STEPS,2070,0
Needing both heating and cooling,IRL,STEPS,2070,0
Needing both heating and cooling,RWA,STEPS,2070,0
Needing both heating and cooling,AIA,STEPS,2070,0
Needing both heating and cooling,GEO,STEPS,2070,95
Needing both heating and cooling,NLD,STEPS,2070,100
Needing both heating and cooling,IMN,STEPS,2070,0
Needing both heating and cooling,ALB,STEPS,2070,98
Needing both heating and cooling,ASM,STEPS,2070,0
Needing both heating and cooling,SJM,STEPS,2070,0
Needing both heating and cooling,FJI,STEPS,2070,0
Needing both heating and cooling,VUT,STEPS,2070,0
Needing both heating and cooling,ISL,STEPS,2070,0
Needing both heating and cooling,SWZ,STEPS,2070,0
Needing both heating and cooling,MLT,STEPS,2070,0
Needing both heating and cooling,TTO,STEPS,2070,0
Needing both heating and cooling,CAF,STEPS,2070,0
Needing both heating and cooling,SPM,STEPS,2070,0
Needing both heating and cooling,CIV,STEPS,2070,0
Needing both heating and cooling,MRT,STEPS,2070,0
Needing both heating and cooling,LAO,STEPS,2070,0
Needing both heating and cooling,BLR,STEPS,2070,100
Needing both heating and cooling,ESH,STEPS,2070,0
Needing both heating and cooling,POL,STEPS,2070,100
Needing both heating and cooling,LUX,STEPS,2070,100
Needing both heating and cooling,IRN,STEPS,2070,83
Needing both heating and cooling,SRB,STEPS,2070,100
Needing both heating and cooling,PNG,STEPS,2070,0
Needing both heating and cooling,DOM,STEPS,2070,0
Need of heating only,RUS,0,2019,62
Need of heating only,RUS,SDS,2040,49
Need of heating only,RUS,STEPS,2040,42
Need of heating only,RUS,SDS,2070,49
Need of heating only,RUS,STEPS,2070,27
Needing both heating and cooling,RUS,0,2019,38
Needing both heating and cooling,RUS,SDS,2040,50
Needing both heating and cooling,RUS,STEPS,2040,58
Needing both heating and cooling,RUS,SDS,2070,51
Needing both heating and cooling,RUS,STEPS,2070,73
