YEAR;FACILITY_NAME;GHGRP_ID;ADDRESS;LATITUDE;LONGITUDE;CITY;COUNTY;STATE;ZIP_CODE;PARENT_CO;SUBPARTS;NUM_SECTORS;TOTAL_REPORTED_CO2_tCO2;POWER;REFINING;IRON STEEL;CHEMICALS;CEMENT;TOTAL_CO2_tCO2
2017;PRAXAIR INC;1002021;554 SHELL RD;39.687732;-75.487665;CARNEYS POINT;SALEM;NJ;8069;PRAXAIR INC (100%);C,P;1;36834;0;0;0;36834;0;36834
2017;PRAXAIR INC - GEISMAR HYCO FACILITY;1003255;9145 Hwy 75 & AVE. E;30.199444;-91.013333;GEISMAR;ASCENSION;LA;70734;PRAXAIR INC (100%);C,P;1;611017;0;0;0;611017;0;611017
2017;PRAXAIR ONTARIO CA;1006732;5705 EAST AIRPORT DRIVE;34.06354;-117.52929;ONTARIO;SAN BERNARDINO COUNTY;CA;91761;PRAXAIR INC (100%);C,P;1;74749;0;0;0;74749;0;74749
2017;PRAXAIR TEXAS CITY;1006562;703 6TH STREET SOUTH;29.37815;-94.90251;TEXAS CITY;GALVESTON COUNTY;TX;77590;PRAXAIR INC (100%);C,P;1;398697;0;0;0;398697;0;398697
2017;PRAXAIR Texas City Hydrogen Complex;1000043;1720 GRANT AVE, GATE 16;29.365859;-94.936113;TEXAS CITY;GALVESTON COUNTY;TX;77590;PRAXAIR INC (100%);P;1;1497000;0;0;0;1497000;0;1497000
2017;PREMCOR REFINING GROUP INCORPORATED PORTARTHUR REFINERY;1002657;1801 SOUTH GULFWAY DRIVE;29.868333;-93.968333;PORT ARTHUR;JEFFERSON COUNTY;TX;77640;VALERO ENERGY CORP (100%);C,MM,Y;1;1878495;0;1878495;0;0;0;1878495
2017;PREPA AGUIRRE POWER GENERATION COMPLEX;1005504;PR-03 KM 152.7 BO. MONTESORRIA AGUIRRE;17.9493;-66.2317;AGUIRRE;SALINAS MUNICIPIO;PR;704;PUERTO RICO ELECTRIC POWER AUTHORITY COMMONWEALTH OF PUERTO RICO (100%);C;1;2661960;2661960;0;0;0;0;2661960
2017;PREPA Cambalache Combustion Turbine Plant;1005539;PR-681, KM 0.5;18.4711;-66.6994;ARECIBO;ARECIBO MUNICIPIO;PR;612;PUERTO RICO ELECTRIC POWER AUTHORITY COMMONWEALTH OF PUERTO RICO (100%);C;1;180605;180605;0;0;0;0;180605
2017;PREPA Mayaguez Turbine Power Block;1005541;;18.2191;-67.1599;MAYAGUEZ;MAYAGUEZ;PR;680;PUERTO RICO ELECTRIC POWER AUTHORITY COMMONWEALTH OF PUERTO RICO (100%);C;1;106100;106100;0;0;0;0;106100
2017;PREPA Palo Seco Steam Power Plant;1003650;PR-165 KM 30.8;18.4551;-66.1489;Toa Baja;TOA BAJA MUNICIPIO;PR;949;PUERTO RICO ELECTRIC POWER AUTHORITY COMMONWEALTH OF PUERTO RICO (100%);C;1;586519;586519;0;0;0;0;586519
2017;PREPA San Juan Steam Power Plant;1003649;;18.4275;-66.1052;SAN JUAN;SAN JUAN MUNICIPIO;PR;936;PUERTO RICO ELECTRIC POWER AUTHORITY COMMONWEALTH OF PUERTO RICO (100%);C;1;2087930;2087930;0;0;0;0;2087930
2017;PRYOR CHEMICAL COMPANY;1005867;4463 HUNT STREET;36.241247;-95.278349;PRYOR;MAYES COUNTY;OK;74361;LSB INDUSTRIES INC (100%);C,G,PP,V;1;253717;0;0;0;253717;0;253717
2017;PSE Ferndale Generating Station;1000001;5105 LAKE TERRELL ROAD;48.828707;-122.685533;FERNDALE;WHATCOM COUNTY;WA;98248;PUGET SOUND ENERGY (100%);D;1;350534;350534;0;0;0;0;350534
2017;PUBLIC SERVICE CO DENVER STEAM PLT;1002817;1875 DELGANY STREET (19TH AND DELGANY);39.75583;-104.99924;DENVER;DENVER;CO;80202;XCEL ENERGY (100%);C;1;56354;56354;0;0;0;0;56354
2017;PUGET POWER ENERGY-WHITEHORN GEN.STATION;1004176;4930 BROWN RD.;48.886533;-122.753527;BLAINE;WHATCOM COUNTY;WA;98230;PUGET SOUND ENERGY (100%);C;1;67351;67351;0;0;0;0;67351
2017;PUGET SOUND ENERGY - SUMAS;1004367;1340 THOMPSON LANE;48.9905;-122.2733;SUMAS;WHATCOM COUNTY;WA;98295;PUGET SOUND ENERGY (100%);D;1;125346;125346;0;0;0;0;125346
2017;Paddys Run;1001585;4512 Bells Lane;38.2147;-85.8453;Louisville;JEFFERSON;KY;40211;LG&E & KU ENERGY LLC (100%);C,D;1;37249;37249;0;0;0;0;37249
2017;Palomar Energy Center;1000410;2300 Harveson Place;33.1192;-117.118;ESCONDIDO;San Diego;CA;92029;SEMPRA ENERGY INC (100.0%);D;1;978101;978101;0;0;0;0;978101
2017;Pampa Fuels, LLC;1011907;8201 FM 2300;35.483464;-101.046767;Pampa;GRAY COUNTY;TX;79065;G2X ENERGY (100%);C,X;1;50784;0;0;0;50784;0;50784
2017;Panda Liberty LLC;1012196;151 Liberty Lane;41.7693656;-76.4794435;Towanda;;PA;18848;PANDA POWER FUNDS (100%);C,D;1;2111689;2111689;0;0;0;0;2111689
2017;Panda Patriot;1012122;50 Patriot Lane;41.1889715;-76.8951551;Montgomery;;PA;17752;PANDA POWER FUNDS (100%);C,D;1;2314941;2314941;0;0;0;0;2314941
2017;Panda Sherman Power, LLC;1011453;510 Progress Dr;33.580992;-96.615264;Sherman;GRAYSON;TX;75092;PANDA ENERGY (100%);C,D;1;1203502;1203502;0;0;0;0;1203502
2017;Panda Stonewall Power Project;1012160;20260 Energy Park Drive;39.0488574;-77.5848665;Leesburg;;VA;20175;Panda Power Funds (100%);C,D;1;1401288;1401288;0;0;0;0;1401288
2017;Panda Temple Power Station;1011554;2892 Panda Drive;31.058472;-97.316618;Temple;BELL;TX;76501;Panda Temple Power II, LLC (50%);;;;;;;;;
2017;Panoche Energy Center;1000546;43883 WEST PANOCHE ROAD;36.6513;-120.5833;FIRBAUGH;Fresno;CA;93662;EIF PANOCHE LLC (100%);D;1;273409;273409;0;0;0;0;273409
2017;Panther Creek Energy Facility;1001252;4 DENNISON ROAD;40.8556;-75.8781;NESQUEHONING;Carbon;PA;18240;OLYMPUS POWER LLC (100%);C;1;122345;122345;0;0;0;0;122345
2017;Paradise;1005830;13246 STATE ROUTE 176/STE 10;37.2608;-86.9783;DRAKESBORO;Muhlenberg;KY;42337;;C,D;1;4342723;4342723;0;0;0;0;4342723
2017;Paris;1001108;335 NORTH 172ND AVE;42.6658;-88.0131;UNION GROVE;Kenosha;WI;53182;WEC ENERGY GROUP (100%);D;1;82752;82752;0;0;0;0;82752
2017;Paris Energy Center;1000472;301 LAKE CROOK ROAD;33.6968;-95.5577;PARIS;Lamar;TX;75460;PARIS GENERATION LP (100%);D;1;118241;118241;0;0;0;0;118241
2017;Pasadena Plant;1009064;3003 State Highway 225;29.694534;-95.158846;Pasadena;HARRIS;TX;77503;ENTERPRISE PRODUCTS PARTNERS LP (100%);C;1;47974;0;0;0;47974;0;47974
2017;Pasadena Power Plant;1001300;955 PHILLIPS ROAD;29.7233;-95.1769;PASADENA;Harris;TX;77506;CALPINE CORP (100%);C,D;1;1543530;1543530;0;0;0;0;1543530
2017;Pastoria Energy Facility;1000133;39789 EDMONSTON PUMPING PLANT;34.9556;-118.844;LEBEC;Kern;CA;93243;CALPINE CORP (100%);D;1;1495368;1495368;0;0;0;0;1495368
2017;Patheon Manufacturing Services LLC/ DSM DYNEEMA;1001771;5900 NORTHWEST GREENVILLE BOULEVARD;35.659766;-77.358783;GREENVILLE;PITT COUNTY;NC;27834;GREENVILLE SERVICE CO INC (100%);C;1;38858;0;0;0;38858;0;38858
2017;Paulsboro Refining Company LLC;1007844;800 BILLINGSPORT ROAD;39.84;-75.2583;PAULSBORO;Gloucester;NJ;8066;PBF ENERGY CO LLC (100%);C,MM,P,Y;2;1772776;0;1766731;0;6044;0;1772775
2017;Pawnee;1001048;14940 County Road 24;40.2217;-103.6803;Brush;Morgan;CO;80723;XCEL ENERGY (100%);C,D;1;3970908;3970908;0;0;0;0;3970908
2017;Pedricktown Cogeneration Plant;1001202;143 HIGHWAY 130;39.7661;-75.4242;PEDRICKTOWN;Salem;NJ;8067;TALEN ENERGY CORP (100%);C,D;1;24680;24680;0;0;0;0;24680
2017;Peno Creek Energy Center;1000151;16303 PIKE 43;39.3531;-91.2295;BOWLING GREEN;Pike;MO;63334;AMEREN CORP (100%);D;1;33124;33124;0;0;0;0;33124
2017;Permian Basin;1007155;600 NORTH YUCCA DR;31.5839;-102.9636;MONAHANS;Ward;TX;79756;Luminant Generation Co LLC (100%);C;1;24997;24997;0;0;0;0;24997
2017;Perryman;1000644;900 CHELSEA ROAD;39.4422;-76.2208;PERRYMAN;Harford;MD;21130;EXELON CORP (100%);D;1;139887;139887;0;0;0;0;139887
2017;Perryville Power Station;1007305;11140 HWY 165 N;32.6914;-92.0192;STERLINGTON;Ouachita;LA;71280;ENTERGY CORP (100%);C,D;1;743647;743647;0;0;0;0;743647
2017;Pet Coke/Coal Fired Energy Generating Facility;1009496;988 FM1593 South;28.649752;-96.539848;Point Comfort;CALHOUN;TX;77978;FORMOSA PLASTICS CORP USA (100%);C;1;399827;399827;0;0;0;0;399827
2017;Petersburg;1001536;6925 NORTH STATE ROAD 57;38.5267;-87.2525;PETERSBURG;Pike;IN;47567;AES CORP (100%);D;1;9842012;9842012;0;0;0;0;9842012
2017;Pfizer;1004343;1 BURTT RD.;42.61413;-71.16952;ANDOVER;ESSEX COUNTY;MA;1810;PFIZER INC (100%);C;1;45761;0;0;0;45761;0;45761
2017;Philadelphia Refinery;1001261;3144 PASSYUNK AVENUE;39.9058;-75.2122;PHILADELPHIA;Philadelphia;PA;19145;PHILADELPHIA ENERGY SOLUTIONS LLC (100%);C,MM,Y;1;3200944;0;3200944;0;0;0;3200944
2017;Phillips 66 BAYWAY REFINERY;1004305;1400 PARK AVE;40.6365;-74.2199;LINDEN;UNION COUNTY;NJ;7036;PHILLIPS 66 (100%);C,MM,P,Y;2;2592795;0;2451350;0;141445;0;2592795
2017;Phillips 66 Los Angeles Refinery - Carson Plant;1001964;1520 EAST SEPULVEDA BOULEVARD;33.8048;-118.2431;CARSON;LOS ANGELES COUNTY;CA;90745;PHILLIPS 66 (100%);C,MM,P,PP,Y;2;914454;0;638226;0;276228;0;914454
2017;Phillips 66 Los Angeles Refinery - Wilmington Plant;1006843;1660 WEST ANAHEIM STREET;33.774469;-118.290696;WILMINGTON;LOS ANGELES COUNTY;CA;90744;PHILLIPS 66 (100%);C,P,PP,Y;2;1893803;0;1391988;0;501816;0;1893804
2017;Pinckneyville Power Plant;1001362;4646 WHITE WALNUT ROAD;38.1114;-89.3467;PINCKNEYVILLE;Perry;IL;62274;AMEREN CORP (100%);C,D;1;57285;57285;0;0;0;0;57285
2017;Pine Bluff Energy Center;1007025;5301 FAIRFIELD ROAD;34.2181;-91.9025;PINE BLUFF;Jefferson;AR;71601;CALPINE CORP (100%);C,D;1;671490;671490;0;0;0;0;671490
2017;Pinelawn Power;1000456;380 PATTON AVE;40.7358;-73.3881;WEST BABYLON;Suffolk;NY;11704;J POWER USA DEVELOPMENT CO LTD (100%);D;1;59084;59084;0;0;0;0;59084
2017;Pio Pico Energy Center;1012414;7363 Calzada De La Fuente;32.574756;-116.917302;San Diego;SAN DIEGO;CA;92154;IIF US HOLDING LP (100%);D;1;91387;91387;0;0;0;0;91387
2017;Pioneer Generating Station;1011315;5639 151st Ave NW;48.233527;-103.950951;Williston;WILLIAMS COUNTY;ND;58801;BASIN ELECTRIC POWER COOPERATIVE (100%);C,D;1;136899;136899;0;0;0;0;136899
2017;Piti 7 Combustion Turbine;1012967;178 Cabras Highway;13.4297068;144.6494573;Piti;;GU;96915;GUAM POWER AUTHORITY (100%);C;1;55104;55104;0;0;0;0;55104
2017;Pittsburg Generating Station (CA);1001441;696 W 10TH ST;38.0392;-121.894;PITTSBURG;Contra Costa;CA;94565;NRG ENERGY INC (100%);C,D;1;69;69;0;0;0;0;69
2017;Pittsfield Generating;1005731;235 MERRILL ROAD;42.4564;-73.2181;PITTSFIELD;Berkshire;MA;1201;PITTSFIELD GENERATING CO LP (100%);C,D;1;81189;81189;0;0;0;0;81189
2017;Pixley Cogen Partners, LLC;1004685;11518 Road 120;36.000833;-119.302222;Pixley;TULARE;CA;93256;CALGREN RENEWABLE FUELS LLC (100%);C;1;72414;72414;0;0;0;0;72414
2017;Plant H. Allen Franklin;1001163;6109 LEE ROAD 249;32.6094;-85.0961;SMITHS;Lee;AL;36877;SOUTHERN CO (100%);D;1;4615351;4615351;0;0;0;0;4615351
2017;Plant Rowan County;1001153;5755 NC HWY 801;35.7325;-80.6019;SALISBURY;Rowan;NC;28147;SOUTHERN CO (100%);C,D;1;1630487;1630487;0;0;0;0;1630487
2017;Plant X;1006577;5M S OF EARTH ON FM RD 1055;34.1661;-102.4114;EARTH;Lamb;TX;79031;XCEL ENERGY (100%);C,D;1;290215;290215;0;0;0;0;290215
2017;Plaquemine Cogen Facility;1000816;21255 HIGHWAY 1;30.3215;-91.2392;PLAQUEMINE;Iberville;LA;70765;DOW CHEMICAL (100%);D;1;2977614;2977614;0;0;0;0;2977614
2017;Platte;1007597;1035 W. Wildwood Drive;40.8538;-98.3481;Grand Island;Hall;NE;68801;GRAND ISLAND UTILITIES DEPARTMENT (100%);C,D;1;388372;388372;0;0;0;0;388372
2017;Pleasant Hill Energy Center;1001079;3191 SE 45 ST;41.5572;-93.5242;PLEASANT HILL;Polk;IA;50317;BERKSHIRE HATHAWAY INC (100%);C,D;1;10838;10838;0;0;0;0;10838
2017;Pleasant Prairie;1006632;8000 95TH ST;42.5381;-87.9033;PLEASANT PRAIRIE;Kenosha;WI;53158;WEC ENERGY GROUP (100%);C,D;1;6049565;6049565;0;0;0;0;6049565
2017;Pleasant Valley Station;1001165;68435 310TH ST;43.7997;-92.6819;DEXTER;Mower;MN;55926;GREAT RIVER ENERGY (100%);C,D;1;30770;30770;0;0;0;0;30770
2017;Pleasants Energy, LLC;1006933;10319 SOUTH PLEASANTS HIGHWAY;39.3328;-81.3639;SAINT MARYS;Pleasants;WV;26170;GDF SUEZ ENERGY NORTH AMERICA INC (100%);C,D;1;351729;351729;0;0;0;0;351729
2017;Pleasants Power Station;1001001;#1 POWER STATION BLVD;39.3668;-81.2944;WILLOW ISLAND;Pleasants;WV;26134;FIRSTENERGY GENERATION CORP (100%);C,D;1;7241288;7241288;0;0;0;0;7241288
2017;Plum Point Energy Station;1000539;2732A CR 623;35.6626;-89.9469;OSCEOLA;Mississippi;AR;72370;EAST TEXAS ELECTRIC COOPERATIVE INC (7.52%);;;;;;;;;
2017;Poletti 500 MW CC;1000467;31 03 20TH AVE;40.7881;-73.9056;ASTORIA;Queens;NY;11105;NEW YORK POWER AUTHORITY (100%);D;1;913484;913484;0;0;0;0;913484
2017;Polk;1001100;9995 STATE ROAD 37 SOUTH;27.7286;-81.9897;MULBERRY;Polk;FL;33860;TAMPA ELECTRIC CO (100%);C,D;1;3743591;3743591;0;0;0;0;3743591
2017;Ponca;1001513;1420 N UNION;36.7205;-97.0868;PONCA CITY;Kay;OK;74601;OKLAHOMA MUNICIPAL POWER AUTHORITY (100%);C,D;1;30704;30704;0;0;0;0;30704
2017;Port Comfort Power, LLC;1012911;;28.646881;-96.545839;Point Comfort;CALHOUN COUNTY;TX;77978;Peaker Power (100%);C,D;1;21394;21394;0;0;0;0;21394
2017;Port Everglades;1001484;8100 EISENHOWER BOULEVARD;26.0856;-80.1253;FORT LAUDERDALE;Broward;FL;33316;FPL GROUP INC (100%);D;1;2341928;2341928;0;0;0;0;2341928
2017;Port Jefferson Energy Center;1005784;BEACH ST;40.9503;-73.0786;PORT JEFFERSON;Suffolk;NY;11777;NATIONAL GRID USA (100%);C,D;1;165638;165638;0;0;0;0;165638
2017;Port Washington Generating Station;1006630;146 SOUTH WISCONSIN ST;43.3842;-87.8689;PORT WASHINGTON;Ozaukee;WI;53074;WEC ENERGY GROUP (100%);C,D;1;2022957;2022957;0;0;0;0;2022957
2017;Port Westward;1000455;81566 KALLUNKI RD;46.1792;-123.1717;CLATSKANIE;Columbia;OR;97016;PORTLAND GENERAL ELECTRIC CO (100%);C,D;1;904221;904221;0;0;0;0;904221
2017;Portland;1000873;40897 RIVER RD;40.91;-75.0789;PORTLAND;Northampton;PA;18351;NRG ENERGY INC (100%);C,D;1;2255;2255;0;0;0;0;2255
2017;Portside Energy;1000236;6290 US HWY 12;41.6317;-87.1728;PORTAGE;Porter;IN;46368;PRIMARY ENERGY RECYCLING HOLDINGS LLC (100%);C;1;196271;196271;0;0;0;0;196271
2017;Possum Point Power Station;1000966;19000 POSSUM POINT ROAD;38.5367;-77.2806;DUMFRIES;Prince William;VA;22026;DOMINION ENERGY INC (100%);C,D;1;1252784;1252784;0;0;0;0;1252784
2017;Potter;1000665;150 POTTER ROAD;42.235;-70.9672;BRAINTREE;Norfolk;MA;2184;BRAINTREE ELECTRIC LIGHT DEPARTMENT (100%);C,D;1;26425;26425;0;0;0;0;26425
2017;Pouch Terminal;1000113;143 EDGEWATER STREET;40.6188;-74.069;STATEN ISLAND;Richmond;NY;10305;NEW YORK POWER AUTHORITY (100%);C,D;1;26083;26083;0;0;0;0;26083
2017;Power Lane Steam Plant;1000992;4201 POWERLANE;33.1707;-96.1264;GREENVILLE;Hunt;TX;75401;GREENVILLE ELECTRIC UTILITY SYSTEM (100%);C,D;1;9743;9743;0;0;0;0;9743
2017;Powerton;1001521;13082 EAST MANITO RD;40.5408;-89.6786;PEKIN;Tazewell;IL;61554;NRG ENERGY INC (100%);C,D;1;5950610;5950610;0;0;0;0;5950610
2017;Prairie Creek;1001548;3300 C ST SW;41.9439;-91.6386;CEDAR RAPIDS;Linn;IA;52404;ALLIANT ENERGY CORP (100%);C,D;1;964558;964558;0;0;0;0;964558
2017;Pratt & Whitney, East Hartford;1001281;400 MAIN;41.75;-72.6347;EAST HARTFORD;Hartford;CT;6108;UNITED TECHNOLOGIES CORP (100%);C,D;1;70166;70166;0;0;0;0;70166
2017;Praxair Air Separation Facility;1004798;178 PR 7651;32.607498;-95.19722;Hawkins;WOOD;TX;75765;PRAXAIR INC (100%);C;1;81038;0;0;0;81038;0;81038
2017;Praxair Inc;1011900;4501 Royal Ave;43.08695;-79.01172;Niagara Falls;NIAGARA COUNTY;NY;14304;PRAXAIR INC (100%);C,P;1;30050;0;0;0;30050;0;30050
2017;Praxair Inc.;1008991;12334 Geddes Road Bldg S-80 C/O Hemlock Semiconductor;43.43094;-84.15731;Hemlock;SAGINAW COUNTY;MI;48626;PRAXAIR INC (100%);P;1;26772;0;0;0;26772;0;26772
2017;Praxair Port Arthur #379;1011080;1801 South Gulfway Drive;29.89028;-93.9368;Port Arthur;JEFFERSON COUNTY;TX;77641;PRAXAIR INC (100%);C,P;1;1037400;0;0;0;1037400;0;1037400
2017;Praxair Port Arthur Facility;1002023;2555 Savannah Ave;29.868856;-93.933794;Port Arthur;JEFFERSON;TX;77641;PRAXAIR INC (100%);P;1;720501;0;0;0;720501;0;720501
2017;Praxair, Inc.;1002608;4451 HWY 108 S;30.139164;-93.526936;Sulphur;CALCASIEU;LA;70664;PRAXAIR INC (100%);P;1;555967;0;0;0;555967;0;555967
2017;Praxair, St. Charles Facility;1010879;Post 2, Prospect & 40th Avenue;30.00055;-90.39502;Norco;SAINT CHARLES;LA;70079;PRAXAIR INC (100%);C,P;1;909666;0;0;0;909666;0;909666
2017;Presque Isle;1000680;2701 LAKESHORE BOULEVARD NORTH;46.5789;-87.395;MARQUETTE;Marquette;MI;49855;WEC ENERGY GROUP (100%);C,D;1;1788933;1788933;0;0;0;0;1788933
2017;Procter & Gamble Company - Ivorydale;1000186;5201 SPRING GROVE AVE;39.1756;-84.5022;CINCINNATI;Hamilton;OH;45217;THE PROCTER & GAMBLE CO (81.3%);;;;;;;;;
2017;Procter & Gamble Manufacturing Co.;1011541;3701 Monroe Highway;31.36786;-92.4099;Pineville;RAPIDES PARISH;LA;71360;PROCTER & GAMBLE (100%);C;1;20800;0;0;0;20800;0;20800
2017;Pueblo Airport Generating Station;1000558;400 N 27th Lane;38.322;-104.533;Pueblo;Pueblo;CO;81001;BLACK HILLS CORP (100%);D;1;526176;526176;0;0;0;0;526176
2017;Pulliam;1000790;1530 N Bylsby Av;44.5397;-88.0083;Green Bay;Brown;WI;54303;WEC Energy Group (100%);C,D;1;605624;605624;0;0;0;0;605624
2017;Pyramid Generating Station;1000181;53 RAMOS FARMS ROAD;32.2363;-108.5494;LORDSBURG;Hidalgo;NM;88045;TRI-STATE GENERATION & TRANSMISSION (100%);D;1;19150;19150;0;0;0;0;19150
2017;Quail Run Energy Center;1000481;2950 East I 20;31.8414;-102.315;ODESSA;Ector;TX;79766;STARWOOD CAPITAL GROUP (100%);C,D;1;237574;237574;0;0;0;0;237574
2017;Quantum Pasco Power;1001274;14850 OLD SR 23;28.3744;-82.1892;DADE CITY;Pasco;FL;33523;ROCKLAND CAPITAL LLC (100%);D;1;53979;53979;0;0;0;0;53979
2017;Quindaro;1007455;3601 NORTH 12TH STREET;39.1486;-94.6405;KANSAS CITY;Wyandotte;KS;66104;UNIFIED GOVERNMENT OF WYANDOTTE COUNTY/KANSAS CITY KANSAS (100%);C,D;1;14229;14229;0;0;0;0;14229
2017;R D Green;1007309;State Highway Jct. 2096/2097;37.6467;-87.5006;Sebree;Webster;KY;42455;BIG RIVERS ELECTRIC CORP (100%);D;1;2593270;2593270;0;0;0;0;2593270
2017;R D Morrow Senior Generating Plant;1000535;304 OLD OKAHOLA SCHOOL ROAD;31.2194;-89.3933;PURVIS;Lamar;MS;39475;COOPERATIVE ENERGY (100%);D;1;108713;108713;0;0;0;0;108713
2017;R Gallagher;1001543;30 JACKSON ST;38.2636;-85.8381;NEW ALBANY;Floyd;IN;47200;DUKE ENERGY CORP (100%);D;1;215168;215168;0;0;0;0;215168
2017;R M Heskett;1007772;2025 38TH ST;46.8669;-100.8839;MANDAN;Morton;ND;58554;MDU RESOURCES GROUP INC (100%);C,D;1;610031;610031;0;0;0;0;610031
2017;R M Schahfer Generating Station;1001023;2723 E 1500 N;41.2175;-87.0239;WHEATFIELD;Jasper;IN;46392;NISOURCE INC (100%);C,D;1;5847538;5847538;0;0;0;0;5847538
2017;R S Nelson;1001602;3500 HOUSTON RIVER ROAD;30.2861;-93.2917;WESTLAKE;Calcasieu;LA;70669;ENTERGY CORP (91.4%);;;;;;;;;
2017;R W Miller;1000959;2217 FMROAD 3137;32.6581;-98.3103;PALO PINTO;Palo Pinto;TX;76484;BRAZOS ELECTRIC POWER COOPERATIVE INC (100%);D;1;93565;93565;0;0;0;0;93565
2017;RED-Rochester, LLC-Eastman Business Park, NY;1011211;210 West Ridge Road;43.1969;-77.6289;Rochester;MONROE;NY;14615;Ironclad Energy Partners (100%);C;1;612952;612952;0;0;0;0;612952
2017;REFINERY KAPOLEI;1006932;91-325 KOMOHANA STREET;21.311415;-158.093615;KAPOLEI;HONOLULU COUNTY;HI;96707;PAR PACIFIC HOLDINGS INC (100%);C,P,Y;2;604755;0;480729;0;124026;0;604755
2017;REG Seneca, LLC;1010538;614 Shipyard Road;41.305813;-88.591058;Seneca;LASALLE COUNTY;IL;61360;RENEWABLE ENERGY GROUP INC (100%);C;1;32345;0;0;0;32345;0;32345
2017;RIVER CEMENT COMPANY DBA BUZZI UNICEM USA;1003002;1000 RIVER CEMENT ROAD;38.1804;-90.3366;FESTUS;JEFFERSON COUNTY;MO;63028;BUZZI UNICEM USA (100%);C,H;1;1909961;0;0;0;0;1909961;1909961
2017;ROANOKE CEMENT CO - CLOVERDALE;1000633;6071 CATAWBA ROAD;37.4604;-79.9948;TROUTVILLE;BOTETOURT COUNTY;VA;24175;TITAN AMERICA LLC (100%);C,H;1;865416;0;0;0;0;865416;865416
2017;ROANOKE ELECTRIC STEEL CORPORATION;1000714;102 WESTSIDE BOULEVARD;37.27251;-79.99861;ROANOKE;ROANOKE CITY;VA;24017;STEEL DYNAMICS INC (100%);C,Q;1;78200;0;0;78200;0;0;78200
2017;ROCHESTER DISTRICT HEATING COOPERATIVE;1006493;15 - 17 LAWN STREET;43.15;-77.59999;ROCHESTER;MONROE;NY;14607;ROCHESTER DISTRICT HEATING COOPERATIVE (100%);C;1;26965;26965;0;0;0;0;26965
2017;ROHM AND HAAS TEXAS DEER PARK PLANT;1002076;1900 TIDAL RD;29.73;-95.102778;DEER PARK;HARRIS COUNTY;TX;77536;DOW CHEMICAL (100%);C,TT;1;302901;0;0;0;302901;0;302901
2017;ROVA Venture, LLC Roanoke Valley I;1000320;290 POWER PLACE;36.4364;-77.6167;WELDON;Halifax;NC;27890;BTU Solutions Group, LLC (100%);C;1;5194;5194;0;0;0;0;5194
2017;ROVA Venture, LLC Roanoke Valley II;1006832;290 POWER PLACE;36.4364;-77.6167;WELDON;Halifax;NC;27890;BTU Solutions Group, LLC (100%);C;1;992;992;0;0;0;0;992
2017;RUBICON LLC - GEISMAR PLANT;1000592;9156 HWY. 75;30.203024;-91.015172;GEISMAR;ASCENSION PARISH;LA;70734;HUNTSMAN PETROCHEMICAL LLC (50%);;;;;;;;;
2017;Raccoon Creek Power Plant;1000169;676 CYPRESS DRIVE;38.6996;-88.5392;FLORA;Clay;IL;62839;AMEREN CORP (100%);C,D;1;4353;4353;0;0;0;0;4353
2017;Rapids Energy Center;1002966;502 NW 3rd St.;47.263975;-93.62817;Grand Rapids;ITASCA;MN;55744;ALLETE INC (100%);C;1;94899;94899;0;0;0;0;94899
2017;Rathdrum Combustion Turbine Project;1001124;5999 W BOEKEL ROAD;47.8034;-116.869;RATHDRUM;Kootenai;ID;83858;AVISTA CORP (100%);C,D;1;39569;39569;0;0;0;0;39569
2017;Rathdrum Power, LLC;1001352;9924 WEST LANCASTER ROAD;47.7861;-116.9214;RATHDRUM;Kootenai;ID;83858;Polaris Rathdrum LLC (100%);C,D;1;511807;511807;0;0;0;0;511807
2017;Rausch Creek Generation LLC;1001249;490 West Main Street;40.6191;-76.45;TREMONT;Schuylkill;PA;17981;WESTWOOD GENERATION LLC (100%);C,D;1;41785;41785;0;0;0;0;41785
2017;Ravenswood Generating Station;1000764;38-54 VERNON BLVD;40.7585;-73.9451;LONG ISLAND CITY;Queens;NY;11101;LS POWER DEVELOPMENT LLC (100%);C,D;1;1556627;1556627;0;0;0;0;1556627
2017;Ravenswood Steam Plant;1000567;38-54 Vernon Blvd;40.76;-73.75;Long Island City;Queens;NY;11101;CONSOLIDATED EDISON INC (100%);C;1;9380;9380;0;0;0;0;9380
2017;Rawhide Energy Station;1001062;2700 East County Road 82;40.8611;-105.0206;Wellington;Larimer;CO;80549;PLATTE RIVER POWER AUTHORITY (100%);C,D;1;2077479;2077479;0;0;0;0;2077479
2017;Ray D Nixon;1001195;6598 RAY NIXON RD;38.6306;-104.7056;FOUNTAIN;El Paso;CO;80817;COLORADO SPRINGS UTILITIES (100%);C,D;1;1387639;1387639;0;0;0;0;1387639
2017;Ray Olinger;1007434;13835 CTY RD 489;33.0667;-96.4519;NEVADA;Collin;TX;75173;CITY OF GARLAND (100%);C,D;1;9407;9407;0;0;0;0;9407
2017;ReEnergy Black River LLC;1000482;4515 Euphrates River Valley Road;44.0361;-75.7712;FORT DRUM;JEFFERSON COUNTY;NY;13602;REENERGY BLACK RIVER LLC (100%);C,D;1;55993;55993;0;0;0;0;55993
2017;Red Gate Power Plant;1012373;3428 WEST FM 490;26.450628;-98.177386;Edinburg;HIDALGO COUNTY;TX;78541;SOUTH TEXAS ELECTRIC COOPERATIVE INC (100%);C,DD;1;106440;106440;0;0;0;0;106440
