SECTOR;value;LATITUDE;LONGITUDE
Iron steel;2.79019;31.8783;120.5515
Iron steel;7.2545;31.8783;120.5515
Iron steel;7.2545;31.8783;120.5515
Iron steel;1.20536;35.4151;119.5215
Iron steel;3.57145;35.4151;119.5215
Iron steel;6.69646;35.4151;119.5215
Iron steel;8.7054;35.4151;119.5215
Iron steel;1.4509;36.2031;117.6541
Iron steel;4.24109;36.2031;117.6541
Iron steel;2.34376;36.0634;116.124
Iron steel;0.89286;40.4938;115.0256
Iron steel;2.67859;40.4938;115.0256
Iron steel;2.23215;40.4938;115.0256
Iron steel;2.9018;32.061;118.7916
Iron steel;4.3527;32.061;118.7916
Iron steel;0.89286;24.6921;113.5777
Iron steel;4.3527;24.6921;113.5777
Iron steel;2.9018;24.6921;113.5777
Iron steel;5.13395;36.6507;117.114
Iron steel;4.24109;36.6507;117.114
Iron steel;2.70091;36.6507;117.114
Iron steel;2.45537;36.6042;117.9538
Iron steel;1.78572;39.6296;118.1739
Iron steel;5.02235;43.4198;87.3195
Iron steel;1.22768;27.8984;102.2628
Iron steel;4.24109;27.8984;102.2628
Iron steel;1.22768;36.1024;114.3363
Iron steel;5.8036;36.1024;114.3363
Iron steel;1.67412;30.4079;114.8784
Iron steel;3.90627;30.4079;114.8784
Iron steel;1.5067;42.1239;125.8483
Iron steel;4.79913;42.1239;125.8483
Iron steel;2.45537;31.2253;121.489
Iron steel;1.11608;27.6256;113.8457
Iron steel;1.67412;27.6256;113.8457
Iron steel;0.78125;26.1275;104.759
Iron steel;2.56698;26.1275;104.759
Iron steel;1.5067;38.04;114.47
Iron steel;0.22322;38.04;114.47
Iron steel;2.06474;37.031;111.9154
Iron steel;2.9018;33.069;107.0189
Iron steel;1.22768;40.2146;118.1983
Iron steel;4.01788;40.2146;118.1983
Iron steel;4.18529;40.6747;122.2358
Iron steel;10.82595;39.193;118.4505
Iron steel;2.12055;29.1749;103.5612
Iron steel;3.23662;35.3901;111.3076
Iron steel;2.45537;35.3901;111.3076
Iron steel;0.89286;36.1024;114.3363
Iron steel;3.34823;36.1024;114.3363
Iron steel;3.12502;29.7275;115.9913
Iron steel;1.78572;39.6296;118.1739
Iron steel;1.33929;36.2031;117.6541
Iron steel;2.28796;41.4961;120.1445
Iron steel;1.84153;22.2305;113.5462
Iron steel;2.00894;38.3043;116.8512
Iron steel;1.56251;36.5387;114.432
Iron steel;6.69646;39.6296;118.1739
Iron steel;2.00894;31.813;119.9692
Iron steel;3.68305;33.2725;111.554
Iron steel;2.00894;35.5753;110.3614
Iron steel;2.9018;35.5753;110.3614
Iron steel;2.06474;38.9374;116.9437
Iron steel;0.66965;39.1236;117.1981
Iron steel;3.90627;39.1236;117.1981
Iron steel;0.83706;36.7338;113.8933
Iron steel;1.3951;36.7338;113.8933
Iron steel;4.3527;36.7338;113.8933
Iron steel;2.67859;37.2659;111.2136
Iron steel;3.57145;39.9396;119.5894
Iron steel;0.55804;34.2649;108.9688
Iron steel;1.78572;39.9978;118.6951
Iron steel;0.89286;39.9978;118.6951
Iron steel;2.34376;30.5;102.5
Iron steel;1.56251;36.2031;117.6541
Iron steel;5.02235;31.813;119.9692
Iron steel;1.11608;39.7153;76.166
Iron steel;9.48666;35.4151;119.5215
Iron steel;1.4509;41.1081;122.99
Iron steel;1.33929;46.5227;132.6455
Iron steel;0.89286;31.3536;118.4277
Iron steel;1.4509;47.4762;129.3014
Iron steel;1.00447;24.8377;102.4027
Iron steel;1.11608;24.8377;102.4027
Iron steel;3.34823;34.5663;119.1084
Iron steel;3.45984;40.1884;117.9605
Power;9.0933;32.9176;117.3826
Power;8.87679;31.7515;117.3319
Power;9.52631;31.3536;118.4277
Power;9.52631;33.9566;116.7929
Power;9.52631;31.6866;118.5048
Power;4.61882;30.5359;117.1048
Power;5.05183;33.6482;116.9588
Power;11.54704;30.9346;117.8089
Power;13.42344;32.5867;117.013
Power;4.33014;32.5867;117.013
Power;9.23764;32.5867;117.013
Power;8.66028;31.6866;118.5048
Power;4.61882;33.9566;116.7929
Power;5.05183;31.7515;117.3319
Power;9.23764;32.8927;115.809
Power;4.61882;30.6671;117.486
Power;8.66028;31.7515;117.3319
Power;9.52631;31.6866;118.5048
Power;9.0933;33.6482;116.9588
Power;4.33014;30.9413;118.754
Power;9.0933;32.5867;117.013
Power;4.76316;32.5867;117.013
Power;9.0933;30.9346;117.8089
Power;9.23764;32.5867;117.013
Power;18.61961;32.5867;117.013
Power;9.52631;31.3536;118.4277
Power;4.47448;33.9566;116.7929
Power;1.58772;39.9062;116.3913
Power;2.88676;39.9062;116.3913
Power;4.78481;39.9062;116.3913
Power;4.33014;29.5586;106.5493
Power;13.85645;29.5586;106.5493
Power;9.0933;29.5586;106.5493
Power;4.33014;29.5586;106.5493
Power;4.33014;29.5586;106.5493
Power;18.18659;26.6656;119.5225
Power;17.32057;26.0775;119.2918
Power;30.31099;24.5082;117.6496
Power;5.22504;25.4342;119.0075
Power;14.00079;24.9039;118.5851
Power;8.66028;24.7338;118.6439
Power;4.33014;26.2368;117.6038
Power;4.33014;25.0974;117.0151
Power;8.66028;24.4758;118.0747
Power;14.57814;26.0775;119.2918
Power;8.66028;26.0775;119.2918
Power;4.33014;36.0607;103.8306
Power;4.69099;38.9365;100.4556
Power;4.54665;36.0607;103.8306
Power;4.76316;36.0607;103.8306
Power;4.76316;39.7321;98.4937
Power;9.52631;35.541;106.6799
Power;9.52631;38.5207;102.186
Power;4.76316;36.0607;103.8306
Power;4.76316;36.0607;103.8306
Power;4.47448;34.5798;105.7063
Power;17.32057;35.541;106.6799
Power;9.52631;36.5459;104.134
Power;9.52631;36.5459;104.134
Power;8.66028;21.0814;109.9714
Power;4.33014;24.8134;113.5924
Power;14.28947;23.1302;113.2593
Power;4.33014;22.9174;112.0396
Power;10.10366;22.2305;113.5462
Power;4.33014;23.0248;113.1146
Power;4.47448;23.1302;113.2593
Power;8.66028;22.5555;114.0543
Power;8.66028;23.7468;114.6954
Power;8.66028;21.8526;111.9594
Power;18.18659;22.7894;115.3722
Power;8.66028;23.3564;116.6776
Power;4.33014;23.1302;113.2593
Power;8.66028;22.2305;113.5462
Power;14.43381;23.3564;116.6776
Power;9.52631;23.1061;114.4141
Power;8.66028;23.0248;113.1146
Power;4.33014;24.8134;113.5924
Power;6.49521;21.6657;110.9196
Power;36.08451;23.1302;113.2593
Power;23.09409;23.6566;116.6205
Power;8.66028;24.3054;116.1177
Power;23.09409;23.5431;116.3497
Power;4.33014;23.0248;113.1146
Power;9.59848;23.7497;109.2196
Power;4.61882;25.2778;110.2918
Power;9.0933;23.1152;109.596
Power;9.52631;22.8212;108.316
Power;4.33014;23.7497;109.2196
Power;4.61882;21.4799;109.1068
Power;5.19617;24;109
Power;9.0933;21.9647;108.6209
Power;9.0933;21.6178;108.3454
Power;17.32057;26.5928;104.8393
Power;8.66028;26.7327;106.3483
Power;4.33014;27.7223;109.1838
Power;8.66028;26.2497;105.9278
Power;8.66028;27.3053;105.2778
Power;8.66028;27.3053;105.2778
Power;8.66028;27.3053;105.2778
Power;17.32057;26.5928;104.8393
Power;8.66028;27.3053;105.2778
Power;8.66028;26.5738;108.5991
Power;8.66028;27.3053;105.2778
Power;4.33014;26.5928;104.8393
Power;4.33014;27.7294;106.9232
Power;10.10366;19.2;109.6
Power;4.76316;19.2;109.6
Power;8.66028;36.5833;114.4833
Power;4.76316;38.858;115.4907
Power;223.36314;36.5833;114.4833
Power;5.80961;36.5833;114.4833
Power;9.52631;36.5833;114.4833
Power;7.14473;40.9577;117.9543
Power;4.61882;39.6296;118.1739
Power;4.33014;39.6296;118.1739
Power;18.18659;38.858;115.4907
Power;4.33014;39.6296;118.1739
Power;9.52631;36.5833;114.4833
Power;9.38197;39.5128;116.6997
Power;9.0933;37.7364;115.6677
Power;4.76316;40.8228;114.8806
Power;12.99042;38.04;114.47
Power;4.33014;39.9396;119.5894
Power;8.66028;39.6296;118.1739
Power;13.42344;38.04;114.47
Power;4.76316;40.8228;114.8806
Power;4.33014;40.8228;114.8806
Power;10.82535;40.8228;114.8806
Power;18.18659;38.3043;116.8512
Power;4.76316;38.04;114.47
Power;4.33014;38.04;114.47
Power;4.33014;38.858;115.4907
Power;4.33014;37.0658;114.4922
Power;4.33014;39.9396;119.5894
Power;13.71212;45.77;131.0075
Power;8.66028;47.3356;130.2837
Power;4.33014;47.3524;123.9165
Power;4.33014;45.7657;126.6161
Power;8.66028;45.7657;126.6161
Power;4.33014;46.8088;130.3735
Power;4.33014;45.2929;130.9619
Power;4.33014;44.5498;129.626
Power;8.66028;46.5227;132.6455
Power;2.38158;46.5969;125.1015
Power;4.33014;45.7657;126.6161
Power;4.33014;33.0116;114.0165
Power;8.94896;36.1024;114.3363
Power;9.0933;34.4171;115.6509
Power;8.66028;35.748;114.2916
Power;4.33014;34.6557;112.421
Power;4.33014;34.4171;115.6509
Power;4.76316;33.5721;114.0285
Power;31.75437;34;114
Power;4.33014;34.6557;112.421
Power;8.66028;34.6557;112.421
Power;13.71212;33.001;112.5293
Power;14.43381;33.7375;113.2981
Power;9.52631;35.3021;113.9202
Power;13.85645;35.3021;113.9202
Power;14.57814;34.0457;113.8226
Power;9.0933;33.7375;113.2981
Power;6.49521;34.6557;112.421
Power;8.66028;35.3021;113.9202
Power;6.49521;34.6992;113.0391
Power;4.33014;34.6557;112.421
Power;3.0311;33.7375;113.2981
Power;4.33014;35.3021;113.9202
Power;13.2791;34.7679;111.1908
Power;4.76316;33.0116;114.0165
Power;5.05183;36.0674;113.8105
Power;8.66028;34.827;112.4383
Power;12.99042;34.7592;113.6524
Power;4.33014;35.748;114.2916
Power;8.66028;34.7961;114.3472
Power;9.67065;30.2134;115.067
Power;12.99042;30.5951;114.2999
Power;9.23764;30.4494;114.8653
Power;4.33014;29.8438;114.3169
Power;4.33014;30.3544;112.1881
Power;17.97009;32.0199;112.1454
Power;11.98006;30.5951;114.2999
Power;4.76316;30.7031;111.275
Power;7.43341;30.5951;114.2999
Power;2.38158;30.2134;115.067
Power;8.66028;31.0349;112.1973
Power;8.66028;32.0199;112.1454
Power;12.99042;30.4079;114.8784
Power;8.66028;28.1979;112.9713
Power;4.33014;29.0382;111.6882
Power;12.99042;29.3691;113.0955
Power;4.47448;27.8395;113.1482
Power;4.33014;27.7529;111.6764
Power;9.38197;25.7953;113.0287
Power;12.99042;27.834;112.9357
Power;13.42344;28.593;112.3212
Power;8.66028;29.817;111.1018
Power;14.28947;27.2394;111.459
Power;4.33014;40.6549;109.8345
Power;8.66028;42.28;118.9426
Power;4.33014;40.7412;107.3826
Power;17.32057;40.9903;113.1316
Power;38.97127;40.8338;111.6731
Power;4.33014;40.9903;113.1316
Power;4.76316;39.6081;109.7764
Power;4.33014;40.4809;102.8458
Power;8.66028;49.2188;119.7431
Power;5.05183;40.8338;111.6731
Power;4.33014;40.8338;111.6731
Power;4.33014;40.6549;109.8345
Power;8.66028;40.6549;109.8345
Power;26.84688;44.032;115.8498
Power;7.64992;39.654;106.7879
Power;24.53747;49.2188;119.7431
Power;4.33014;44.032;115.8498
Power;8.66028;40.9903;113.1316
Power;4.33014;39.6081;109.7764
Power;9.52631;39.6081;109.7764
Power;4.76316;39.6081;109.7764
Power;8.66028;43.6392;122.2497
Power;4.33014;43.6392;122.2497
Power;4.33014;40.7412;107.3826
Power;4.33014;40.6549;109.8345
Power;8.66028;42.28;118.9426
Power;4.76316;39.6081;109.7764
Power;4.76316;39.6081;109.7764
Power;4.33014;39.6081;109.7764
Power;4.33014;40.8338;111.6731
Power;8.66028;44.032;115.8498
Power;4.33014;43.6392;122.2497
Power;4.76316;39.6081;109.7764
Power;4.76316;40.7412;107.3826
Power;4.76316;39.654;106.7879
Power;8.66028;40.8338;111.6731
Power;5.05183;39.6081;109.7764
Power;4.33014;40.6549;109.8345
Power;2.88676;49.2188;119.7431
Power;22.94975;39.6081;109.7764
Power;8.66028;40.6549;109.8345
Power;4.33014;40.8539;107.4279
Power;14.07296;31.3017;120.5811
Power;9.52631;32.061;118.7916
Power;9.0933;34.2666;117.181
Power;9.0933;31.813;119.9692
Power;9.0933;31.3017;120.5811
Power;11.76355;31.3017;120.5811
Power;4.76316;33.5897;119.0212
Power;9.52631;33.5897;119.0212
Power;8.66028;33.5897;119.0212
Power;1.44338;32.061;118.7916
Power;13.71212;31.3017;120.5811
Power;5.05183;31.9828;120.8905
Power;9.52631;33.394;120.135
Power;8.66028;34.2666;117.181
Power;23.5271;31.5776;120.2951
Power;4.76316;32.3927;119.4366
Power;4.33014;31.9828;120.8905
Power;7.2169;31.3017;120.5811
Power;16.74321;34.6093;119.1695
Power;18.18659;32.3927;119.4366
Power;9.0933;31.3017;120.5811
Power;14.43381;34.2666;117.181
Power;23.67144;34.2666;117.181
Power;4.76316;31.5776;120.2951
Power;9.0933;32.214;119.458
Power;9.38197;31.459;121.1265
Power;19.05262;31.9828;120.8905
Power;4.76316;32.061;118.7916
Power;4.76316;34.2666;117.181
Power;9.52631;33.394;120.135
Power;4.33014;34.2666;117.181
Power;4.33014;32.061;118.7916
Power;21.57854;32.214;119.458
Power;14.43381;32.4615;119.9134
Power;19.3413;27.7972;114.3773
Power;2.38158;27.8007;114.9333
Power;13.56778;28.2428;117.0278
Power;9.38197;28.4501;117.9724
Power;9.81499;29.7275;115.9913
Power;13.85645;27.0428;114.9035
Power;5.05183;25.8332;114.9287
Power;9.52631;29.2909;117.2041
Power;9.52631;28.6793;115.8886
Power;10.10366;27.7972;114.3773
Power;8.66028;42.0152;121.6453
Power;8.66028;41.5755;120.4391
Power;8.66028;42.2895;123.8395
Power;5.05183;38.9182;121.6283
Power;4.33014;42.2895;123.8395
Power;4.33014;41.8693;123.9242
Power;5.05183;42.0152;121.6453
Power;8.66028;38.9182;121.6283
Power;5.05183;38.9182;121.6283
Power;5.05183;40.1287;124.3863
Power;13.2791;40.6747;122.2358
Power;4.76316;40.6747;122.2358
Power;4.33014;38.9182;121.6283
Power;8.66028;41.8041;123.4276
Power;4.76316;41.8041;123.4276
Power;25.98085;40.7515;120.8405
Power;12.99042;42.2895;123.8395
Power;4.33014;38.9182;121.6283
Power;5.05183;41.8693;123.9242
Power;4.33014;38.9182;121.6283
Power;4.33014;40.1287;124.3863
Power;4.33014;42.2895;123.8395
Power;4.90749;38.9869;106.3772
Power;9.52631;38.9869;106.3772
Power;23.09409;38.4829;106.2116
Power;4.76316;38.4829;106.2116
Power;4.76316;38.4829;106.2116
Power;4.76316;38.9869;106.3772
Power;4.33014;37.9823;106.1961
Power;9.52631;38.9869;106.3772
Power;9.52631;38.4829;106.2116
Power;8.66028;37.9823;106.1961
Power;9.52631;38.4829;106.2116
Power;4.76316;36.0163;106.2409
Power;4.33014;36.6225;101.7722
Power;8.66028;38.2853;109.7288
Power;4.33014;34.3468;108.9366
Power;4.76316;34.3646;107.2332
Power;4.33014;38.2853;109.7288
Power;13.42344;34.3646;107.2332
Power;17.32057;34.5037;109.4573
Power;4.76316;34.5037;109.4573
Power;4.33014;34.3468;108.9366
Power;19.05262;34.5037;109.4573
Power;17.32057;38.2853;109.7288
Power;4.33014;34.3076;108.7234
Power;8.66028;38.2853;109.7288
Power;9.0933;34.3076;108.7234
Power;8.66028;34.9035;108.9462
Power;4.33014;34.3076;108.7234
Power;4.33014;38.2853;109.7288
Power;4.76316;37.4619;121.4425
Power;4.76316;36.4442;115.9642
Power;5.05183;37.1767;116.8508
Power;4.54665;34.8113;117.3178
Power;4.76316;36.6507;117.114
Power;9.38197;37.1767;116.8508
Power;9.0933;35.2477;115.4465
Power;9.67065;36.7072;119.1557
Power;10.10366;37.4487;116.3054
Power;4.76316;35.4125;116.5849
Power;4.76316;35.4125;116.5849
Power;8.66028;36.2031;117.6541
Power;17.32057;36.4442;115.9642
Power;8.66028;36.0638;120.3781
Power;14.86682;35.4151;119.5215
Power;4.54665;34.8113;117.3178
Power;14.43381;37.5121;122.1153
Power;23.09409;36.4442;115.9642
Power;4.54665;34.8113;117.3178
Power;9.67065;36.0638;120.3781
Power;8.66028;36.0638;120.3781
Power;9.3098;36.2003;117.0809
Power;4.33014;36.8048;118.0444
Power;4.76316;36.2031;117.6541
Power;4.33014;36.8048;118.0444
Power;5.05183;36.6507;117.114
Power;3.17544;37.4619;121.4425
Power;4.33014;37.4335;118.6689
Power;4.76316;36.0777;120.3369
Power;4.33014;35.2477;115.4465
Power;5.05183;35.4125;116.5849
Power;4.76316;36.8048;118.0444
Power;8.66028;31.2253;121.489
Power;9.23764;31.2253;121.489
Power;9.52631;31.2253;121.489
Power;12.99042;31.2253;121.489
Power;2.52592;31.2253;121.489
Power;8.66028;31.2253;121.489
Power;14.43381;31.2253;121.489
Power;7.50558;40.0922;113.2951
Power;18.18659;40.0922;113.2951
Power;4.33014;37.6867;112.7383
Power;4.33014;36.0885;111.513
Power;17.32057;38.4139;112.7305
Power;8.66028;40.0922;113.2951
Power;9.52631;38.4139;112.7305
Power;8.66028;36.1829;113.0985
Power;15.1555;35.4938;112.852
Power;8.66028;35.4938;112.852
Power;8.66028;37.8586;113.573
Power;8.66028;35.0276;111.0021
Power;12.99042;36.1829;113.0985
Power;4.33014;36.1829;113.0985
Power;12.99042;36.0885;111.513
Power;9.71395;37.6867;112.7383
Power;12.99042;37.8562;112.5562
Power;4.33014;39.3308;112.4235
Power;8.66028;40.0922;113.2951
Power;4.76316;36.1829;113.0985
Power;4.33014;35.4938;112.852
Power;9.52631;38.4139;112.7305
Power;4.33014;39.3308;112.4235
Power;9.71395;37.6867;112.7383
Power;2.38158;33.069;107.0189
Power;4.33014;37.8562;112.5562
Power;4.33014;37.8562;112.5562
Power;8.66028;36.0885;111.513
Power;8.66028;28.8745;105.4394
Power;4.33014;30.4593;106.6287
Power;8.66028;30.6624;104.0633
Power;4.33014;31.216;107.5028
Power;17.32057;30.4593;106.6287
Power;6.49521;29.5911;105.0629
Power;8.66028;28.8745;105.4394
Power;4.33014;39.1236;117.1981
Power;8.66028;39.1236;117.1981
Power;8.66028;39.1236;117.1981
Power;14.43381;39.1236;117.1981
Power;7.43341;39.1236;117.1981
Power;4.76316;39.1236;117.1981
Power;5.05183;39.1236;117.1981
Power;5.05183;44.3478;86.687
Power;4.33014;44.3478;86.687
Power;4.33014;44.3478;86.687
Power;4.76316;44.4734;84.2594
Power;4.54665;44.3478;86.687
Power;4.76316;43.9;81.35
Power;2.52592;39.4956;87.9791
Power;12.99042;25.4903;103.7965
Power;8.66028;27.5831;104.8371
Power;17.32057;25.4903;103.7965
Power;4.33014;23.2347;102.3011
Power;7.2169;25.0438;102.7143
Power;4.33014;25.0438;102.7143
Power;4.33014;23.2347;102.3011
Power;8.66028;25.4903;103.7965
Power;4.33014;23.2347;102.3011
Power;8.66028;25.4903;103.7965
Power;2.16507;29.9873;122.203
Power;8.94918;30.8943;120.0851
Power;27.42423;29.8622;121.6204
Power;9.0933;28.6582;121.4164
Power;28.86761;28.6582;121.4164
Power;22.08372;30.7474;120.7511
Power;17.32057;29.108;119.6486
Power;17.32057;29.8622;121.6204
Power;4.76316;29.8622;121.6204
Power;4.33014;28.6582;121.4164
Power;4.76316;27.9959;120.6916
Power;31.75437;30.7474;120.7511
Power;31.75437;30.249;120.2052
Power;4.33014;29.9992;120.5769
Power;4.76316;27.9959;120.6916
Refining;0.43207;35.2477;115.4465
Refining;2.95249;38.9182;121.6283
Refining;1.61307;41.8693;123.9242
Refining;0.72012;45.7657;126.6161
Refining;0.79213;46.5969;125.1015
Refining;1.36823;46.5969;125.1015
Refining;1.36823;43.8418;126.5605
Refining;0.20163;36.0638;120.3781
Refining;0.93615;40.7515;120.8405
Refining;0.93615;41.1085;121.1194
Refining;1.87231;36.0607;103.8306
Refining;0.18723;39.1236;117.1981
Refining;1.44024;41.2739;123.1693
Refining;0.79213;41.1169;122.0655
Refining;0.21604;36.7398;93.5424
Refining;0.53289;35.7106;107.6384
Refining;0.72012;38.7064;116.1062
Refining;0.74892;38.7288;117.4627
Refining;1.44024;43.4198;87.3195
Refining;0.86414;34.3076;108.7234
Refining;0.72012;45.6004;84.8661
Refining;1.44024;45.6004;84.8661
Refining;0.82814;38.4829;106.2116
Refining;0.5761;40.2917;97.0449
Refining;0.79213;30.5359;117.1048
Refining;0.72012;21.4799;109.1068
Refining;1.94432;39.9062;116.3913
Refining;0.54009;38.3043;116.8512
Refining;0.86414;38.3043;116.8512
Refining;0.24484;33.394;120.135
Refining;1.02257;36.6507;117.114
Refining;0.86414;31.0349;112.1973
Refining;1.44024;29.7275;115.9913
Refining;1.15219;34.6557;112.421
Refining;3.88864;21.6657;110.9196
Refining;2.59243;32.061;118.7916
Refining;1.8003;32.061;118.7916
Refining;0.72012;36.0638;120.3781
Refining;0.21604;46.5969;125.1015
Refining;1.87231;31.2253;121.489
Refining;2.30438;31.2253;121.489
Refining;1.44024;38.04;114.47
Refining;1.8003;39.1236;117.1981
Refining;1.36823;30.5951;114.2999
Refining;1.15219;29.3691;113.0955
Refining;0.72012;21.0814;109.9714
Refining;3.39896;29.8622;121.6204
Refining;2.01633;36.8048;118.0444
Refining;1.44024;38.9182;121.6283
Refining;0.80653;36.5854;109.4829
Refining;0.31685;36.8048;118.0444
Refining;0.51849;37.3821;117.9647
Refining;0.36006;37.3821;117.9647
Refining;0.43207;37.1767;116.8508
Refining;0.43207;34.6093;119.1695
Refining;0.21604;22.2305;113.5462
Refining;0.31685;38.9182;121.6283
Refining;0.21604;38.04;114.47
Refining;0.21604;38.3667;117.3333
Refining;0.72012;37.4335;118.6689
Refining;0.43207;37.4335;118.6689
Refining;0.33125;37.4335;118.6689
Refining;0.43207;37.4335;118.6689
Refining;0.69131;40.8338;111.6731
Refining;0.6193;37.4335;118.6689
Refining;0.18723;37.4335;118.6689
Refining;0.31685;37.4335;118.6689
Refining;0.51128;30.5061;105.5745
Refining;2.26117;23.1302;113.2593
Refining;0.31685;37.4335;118.6689
Refining;0.54009;23.1061;114.4141
Refining;0.24484;43.8882;125.3183
Refining;0.79213;30.405;112.894
Refining;3.16852;23.1061;114.4141
Refining;1.44024;21.9647;108.6209
Refining;1.44024;36.0638;120.3781
Refining;1.15219;19.7406;109.214
Refining;2.01633;24.9039;118.5851
Refining;0.50408;35.4151;119.5215
Refining;0.50408;37.4487;116.3054
Refining;0.34566;36.8048;118.0444
Refining;0.86414;40.606;118.4829
Refining;1.44024;31.1141;103.9219
Refining;0.86414;41.1169;122.0655
Refining;1.08018;38.4829;106.2116
Refining;1.15219;29.8622;121.6204
Refining;1.08018;35.2477;115.4465
Refining;0.83534;36.8048;118.0444
Refining;1.87231;24.9249;102.4844
Refining;0.21604;39.1236;117.1981
Refining;0.51128;37.4335;118.6689
Refining;0.24484;37.4335;118.6689
Refining;0.28805;20.0424;110.341
Refining;1.03697;38.2853;109.7288
Refining;0.72012;41.8197;83.4532
Refining;0.79213;36.5854;109.4829
Refining;0.31685;37.4335;118.6689
Refining;0.79213;41.1169;122.0655
Refining;0.82094;36.7072;119.1557
Refining;0.50408;37.4335;118.6689
Refining;0.43207;37.4335;118.6689
Refining;0.36006;37.4335;118.6689
Refining;0.50408;35.4151;119.5215
Refining;0.21604;32.4615;119.9134
Refining;0.72012;24.5082;117.6496
Refining;0.86414;36.8048;118.0444
Refining;0.43207;37.4335;118.6689
Refining;0.43207;36.7072;119.1557
Refining;1.72829;24.9039;118.5851
Refining;0.86414;37.4335;118.6689
Refining;0.93615;36.7072;119.1557
Refining;0.72012;36.7072;119.1557
Refining;0.50408;37.3821;117.9647
Refining;0.72012;37.4335;118.6689
Refining;0.72012;37.4335;118.6689
Refining;0.36006;37.3821;117.9647
Refining;0.21604;41.1169;122.0655
Refining;0.48968;35.7631;115.0234
Refining;0.37446;37.4335;118.6689
Refining;0.33125;37.3821;117.9647
